GameID,Team,OpposingTeam,WinLoss,GoalsScored,GoalsConceded,GameType,GameDate,Stadium,City,Country,Year
1923,England,Algeria,T,0,0,Group,06/18/10, Cape Town Stadium, Cape Town,South Africa,2010
1923,Algeria,England,T,0,0,Group,06/18/10, Cape Town Stadium, Cape Town,South Africa,2010
1924,Ghana,Australia,T,1,1,Group,06/19/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1924,Australia,Ghana,T,1,1,Group,06/19/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1925,Netherlands,Japan,W,1,0,Group,06/19/10, Moses Mabhida Stadium, Durban,South Africa,2010
1925,Japan,Netherlands,L,0,1,Group,06/19/10, Moses Mabhida Stadium, Durban,South Africa,2010
1926,Cameroon,Denmark,L,1,2,Group,06/19/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1926,Denmark,Cameroon,W,2,1,Group,06/19/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1927,Slovakia,Paraguay,L,0,2,Group,06/20/10, Free State Stadium, Bloemfontein,South Africa,2010
1927,Paraguay,Slovakia,W,2,0,Group,06/20/10, Free State Stadium, Bloemfontein,South Africa,2010
1928,Italy,New Zealand,T,1,1,Group,06/20/10, Mbombela Stadium, Nelspruit,South Africa,2010
1928,New Zealand,Italy,T,1,1,Group,06/20/10, Mbombela Stadium, Nelspruit,South Africa,2010
1929,Brazil,Côte d'Ivoire,W,3,1,Group,06/20/10, Soccer City, Johannesburg,South Africa,2010
1929,Côte d'Ivoire,Brazil,L,1,3,Group,06/20/10, Soccer City, Johannesburg,South Africa,2010
1930,Portugal,North Korea,W,7,0,Group,06/21/10, Cape Town Stadium, Cape Town,South Africa,2010
1930,North Korea,Portugal,L,0,7,Group,06/21/10, Cape Town Stadium, Cape Town,South Africa,2010
1931,Chile,Switzerland,W,1,0,Group,06/21/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1931,Switzerland,Chile,L,0,1,Group,06/21/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1932,Spain,Honduras,W,2,0,Group,06/21/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1932,Honduras,Spain,L,0,2,Group,06/21/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1933,Mexico,Uruguay,L,0,1,Group,06/22/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1933,Uruguay,Mexico,W,1,0,Group,06/22/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1934,France,South Africa,L,1,2,Group,06/22/10, Free State Stadium, Bloemfontein,South Africa,2010
1934,South Africa,France,W,2,1,Group,06/22/10, Free State Stadium, Bloemfontein,South Africa,2010
1935,Nigeria,South Korea,T,2,2,Group,06/22/10, Moses Mabhida Stadium, Durban,South Africa,2010
1935,South Korea,Nigeria,T,2,2,Group,06/22/10, Moses Mabhida Stadium, Durban,South Africa,2010
1936,Greece,Argentina,L,0,2,Group,06/22/10, Peter Mokaba Stadium, Polokwane,South Africa,2010
1936,Argentina,Greece,W,2,0,Group,06/22/10, Peter Mokaba Stadium, Polokwane,South Africa,2010
1937,Slovenia,England,L,0,1,Group,06/23/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1937,England,Slovenia,W,1,0,Group,06/23/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1938,United States,Algeria,W,1,0,Group,06/23/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1938,Algeria,United States,L,0,1,Group,06/23/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1939,Ghana,Germany,L,0,1,Group,06/23/10, Soccer City, Johannesburg,South Africa,2010
1939,Germany,Ghana,W,1,0,Group,06/23/10, Soccer City, Johannesburg,South Africa,2010
1940,Australia,Serbia,W,2,1,Group,06/23/10, Mbombela Stadium, Nelspruit,South Africa,2010
1940,Serbia,Australia,L,1,2,Group,06/23/10, Mbombela Stadium, Nelspruit,South Africa,2010
1941,Slovakia,Italy,W,3,2,Group,06/24/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1941,Italy,Slovakia,L,2,3,Group,06/24/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1942,Paraguay,New Zealand,T,0,0,Group,06/24/10, Peter Mokaba Stadium, Polokwane,South Africa,2010
1942,New Zealand,Paraguay,T,0,0,Group,06/24/10, Peter Mokaba Stadium, Polokwane,South Africa,2010
1943,Denmark,Japan,L,1,3,Group,06/24/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1943,Japan,Denmark,W,3,1,Group,06/24/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1944,Cameroon,Netherlands,L,1,2,Group,06/24/10, Cape Town Stadium, Cape Town,South Africa,2010
1944,Netherlands,Cameroon,W,2,1,Group,06/24/10, Cape Town Stadium, Cape Town,South Africa,2010
1945,Portugal,Brazil,T,0,0,Group,06/25/10, Moses Mabhida Stadium, Durban,South Africa,2010
1945,Brazil,Portugal,T,0,0,Group,06/25/10, Moses Mabhida Stadium, Durban,South Africa,2010
1946,North Korea,Côte d'Ivoire,L,0,3,Group,06/25/10, Mbombela Stadium, Nelspruit,South Africa,2010
1946,Côte d'Ivoire,North Korea,W,3,0,Group,06/25/10, Mbombela Stadium, Nelspruit,South Africa,2010
1947,Chile,Spain,L,1,2,Group,06/25/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1947,Spain,Chile,W,2,1,Group,06/25/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1948,Switzerland,Honduras,T,0,0,Group,06/25/10, Free State Stadium, Bloemfontein,South Africa,2010
1948,Honduras,Switzerland,T,0,0,Group,06/25/10, Free State Stadium, Bloemfontein,South Africa,2010
1949,Uruguay,South Korea,W,2,1,Round of 16,06/26/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1949,South Korea,Uruguay,L,1,2,Round of 16,06/26/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1950,United States,Ghana,L,1,2,Round of 16,06/26/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1950,Ghana,United States,W,2,1,Round of 16,06/26/10, Royal Bafokeng Stadium, Rustenburg,South Africa,2010
1951,Germany,England,W,4,1,Round of 16,06/27/10, Free State Stadium, Bloemfontein,South Africa,2010
1951,England,Germany,L,1,4,Round of 16,06/27/10, Free State Stadium, Bloemfontein,South Africa,2010
1952,Argentina,Mexico,W,3,1,Round of 16,06/27/10, Soccer City, Johannesburg,South Africa,2010
1952,Mexico,Argentina,L,1,3,Round of 16,06/27/10, Soccer City, Johannesburg,South Africa,2010
1953,Netherlands,Slovakia,W,2,1,Round of 16,06/28/10, Moses Mabhida Stadium, Durban,South Africa,2010
1953,Slovakia,Netherlands,L,1,2,Round of 16,06/28/10, Moses Mabhida Stadium, Durban,South Africa,2010
1954,Brazil,Chile,W,3,0,Round of 16,06/28/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1954,Chile,Brazil,L,0,3,Round of 16,06/28/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1955,Paraguay,Japan,W,5,3,Round of 16,06/29/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1955,Japan,Paraguay,L,3,5,Round of 16,06/29/10, Loftus Versfeld Stadium, Pretoria,South Africa,2010
1956,Spain,Portugal,W,1,0,Round of 16,06/29/10, Cape Town Stadium, Cape Town,South Africa,2010
1956,Portugal,Spain,L,0,1,Round of 16,06/29/10, Cape Town Stadium, Cape Town,South Africa,2010
1957,Netherlands,Brazil,W,2,1,Quarter Final,07/02/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1957,Brazil,Netherlands,L,1,2,Quarter Final,07/02/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1958,Uruguay,Ghana,W,4,2,Quarter Final,07/02/10, Soccer City, Johannesburg,South Africa,2010
1958,Ghana,Uruguay,L,2,4,Quarter Final,07/02/10, Soccer City, Johannesburg,South Africa,2010
1959,Argentina,Germany,L,0,4,Quarter Final,07/03/10, Cape Town Stadium, Cape Town,South Africa,2010
1959,Germany,Argentina,W,4,0,Quarter Final,07/03/10, Cape Town Stadium, Cape Town,South Africa,2010
1960,Paraguay,Spain,L,0,1,Quarter Final,07/03/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1960,Spain,Paraguay,W,1,0,Quarter Final,07/03/10, Ellis Park Stadium, Johannesburg,South Africa,2010
1961,Uruguay,Netherlands,L,2,3,Semi Final,07/06/10, Cape Town Stadium, Cape Town,South Africa,2010
1961,Netherlands,Uruguay,W,3,2,Semi Final,07/06/10, Cape Town Stadium, Cape Town,South Africa,2010
1962,Germany,Spain,L,0,1,Semi Final,07/07/10, Moses Mabhida Stadium, Durban,South Africa,2010
1962,Spain,Germany,W,1,0,Semi Final,07/07/10, Moses Mabhida Stadium, Durban,South Africa,2010
1963,Uruguay,Germany,L,2,3,Third Place,07/10/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1963,Germany,Uruguay,W,3,2,Third Place,07/10/10, Nelson Mandela Bay Stadium, Port Elizabeth,South Africa,2010
1964,Netherlands,Spain,L,0,1,Final,07/11/10,Soccer City, Johannesburg,South Africa,2010
1964,Spain,Netherlands,W,1,0,Final,07/11/10,Soccer City, Johannesburg,South Africa,2010
1965,Argentina,West Germany,+-,1,2,Final,08/11/10,Soccer City,Johannesburg,South Africa,2010
